Taxpayer_ID1,Taxpayer_ID,Year,Tax due,Sector,Sector_Code,Revenues,Other_revenues,Expenses,Net_accounting_profit,Donations_NGO,Donations_Others,Other_additions,Total_additions_to_GP,Total_taxable_profit,Tax_depreciation,Other_deductions,Net_taxable_profit,Donations_allowed,Carried_forward_losses,Tax_base,Exemptions,Investment_incentive,Net_tax_base,Exchange_rate,Net_tax_base_Egyp_Pounds,Donations_Govt,Loss_lag8,Loss_lag7,Loss_lag6,Loss_lag5,Loss_lag4,Loss_lag3,Loss_lag2,Loss_lag1,Op_WDV_Bld,Add_Bld,Excl_Bld,Clg_WDV_Bld,Dep_Bld,Op_WDV_Intang,Add_Intang,Excl_Intang,Clg_WDV_Intang,Dep_Intang,Op_WDV_Mach,Add_Mach,Excl_Mach,Clg_WDV_Mach,Dep_Mach,Op_WDV_Others,Add_Others,Excl_Others,Clg_WDV_Others,Dep_Others,Op_WDV_Comp,Add_Comp,Excl_Comp,Clg_WDV_Comp,Dep_Comp
2000002774.00,2000002774.00,2020,0,Gen Business,3,352698667,883304,453286938,-99704967,21871,0,16422970,16444841,-83260126,13394747,2229087,-98883960,0,589100555,-687984515,0,0,-687984515,1,-687984515,0,0,0,0,0,0,207018134,153357295,228725126,180721142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9630486,2898074,0,0,0,806671,1646428,0,0,0
2000002777.00,2000002777.00,2020,0,Gen Business,3,-957687,3397088,8711083,-6271682,0,0,5595771,5595771,-675911,6768186,0,-7444097,0,0,-7444097,0,0,-7444097,1,-7444097,0,0,0,0,0,0,0,0,0,116663659,970228,0,0,0,0,0,0,0,0,4249502,651294,0,0,0,8568355,3422286,0,0,0,111355,26365,0,0,0
2000002778.00,2000002778.00,2020,0,Gen Business,3,2609119,529497,15393258,-12254642,0,0,8849694,8849694,-3404948,6189056,0,-9594004,0,0,-9594004,0,0,-9594004,1,-9594004,0,0,0,0,0,0,0,0,0,67151362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6888080,1470576,0,0,0,454486,902751,0,0,0
2000002779.00,2000002779.00,2020,22470823,Gen Business,3,336476368,425278,261853947,75047699,2782795,0,29274767,32057562,107105261,4390200,117600,102597461,2727139,0,99870322,0,0,99870322,1,99870322,0,0,0,0,0,0,0,0,0,16413702,68208,0,0,0,0,0,0,0,0,2101959,117207.3,0,0,0,9281541,2550381,117600,0,0,36890,33322,0,0,0
2000002780.00,2000002780.00,2020,0,Gen Business,3,335926809,34076968,559939143,-189935366,88731,0,38657113,38745844,-151189522,34924568,23861910,-209976000,0,49514007,-259490007,0,0,-259490007,1,-259490007,0,0,0,0,0,0,0,0,49514007,212407548,0,0,0,0,0,0,0,0,0,45594929,38711293,0,0,0,11054491,1331387,0,0,0,253330,9000,0,0,0
2000002782.00,2000002782.00,2020,0,Gen Business,3,1756579,142931,2274856,-375346,0,0,107008,107008,-268338,0,0,-268338,0,0,-268338,0,0,-268338,1,-268338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000002783.00,2000002783.00,2020,69032,Gen Business,3,2325882,40,2310356,15566,0,0,436267,436267,451833,145023,0,306811,0,0,306811,0,0,306811,1,306811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000002784.00,2000002784.00,2020,0,Gen Business,3,1482578353,13689077,1477619823,18647607,0,0,35070242,35070242,53717849,47605941,319524,5792384,0,6190192,-397808,0,0,-397808,1,-397808,0,0,0,0,6190192,0,0,0,0,116608086,67632668,965567,0,0,0,0,0,0,0,14684165,51046198,0,0,0,3506434,4973613,0,0,0,214986,941583,0,0,0
2000002785.00,2000002785.00,2020,0,Gen Business,3,58428157,8319019,271559118,-204811942,0,0,11067015,11067015,-193744927,43865127,588754,-238198808,0,603362774,-841561582,0,0,-841561582,1,-841561582,0,0,0,0,0,0,0,0,603362774,87073326,0,0,0,0,0,0,0,0,0,143108428,2531716.6,0,0,0,8034349,6080,0,0,0,6296,0,0,0,0
2000002786.00,2000002786.00,2020,154965817,Gen Business,3,4974285367,750230,4230662337,744373260,0,0,150064629,150064629,894437889,161656795,44044129,688736965,0,0,688736965,0,0,688736965,1,688736965,0,0,0,0,0,0,0,0,0,260135302,40368245,0,0,0,0,0,0,0,0,153497826,130762452.8,628660,0,0,80954501,90525,0,0,0,0,469246,0,0,0
2000002788.00,2000002788.00,2020,34093018,Gen Business,3,476505603,1025565,336146152,141385016,206600,0,60345871,60552471,201937487,28698759,21714202,151524527,0,0,151524527,0,0,151524527,1,151524527,0,0,0,0,0,0,0,0,0,49685025,831110,0,0,0,1530553,553161,0,0,0,0,0,0,0,0,45012558,56240212,0,0,0,644650,767300,0,0,0
2000002790.00,2000002790.00,2020,67293708,Gen Business,3,887232126,583880,599256081,288559925,652015,0,90567487,91219502,379779427,17062468,63605797,299111163,28014,0,299083149,0,0,299083149,1,299083149,0,0,0,0,0,0,0,0,0,68198820,81063394,0,0,0,1755507,298500,0,0,0,0,0,0,0,0,20430565,20067581,0,0,0,1577439,3170787,0,0,0
2000002791.00,2000002791.00,2020,0,Gen Business,3,84172685,3314352,80186824,7300213,0,0,11277832,11277832,18578045,8486275,10145702,-53932,0,0,-53932,0,0,-53932,1,-53932,0,0,0,0,0,0,0,0,0,102558856,195668,0,0,0,0,0,0,0,0,0,0,0,0,0,11508603,848050,120000,0,0,376312,202459,0,0,0
2000002792.00,2000002792.00,2020,0,Gen Business,3,-15100321,7459308,15324722,-22965735,0,0,14828395,14828395,-8137340,18151777,7034549,-33323666,0,95571671,-128895337,0,0,-128895337,1,-128895337,0,0,0,0,26982412,16932862,20994850,17644940,13016607,21201515,550306,0,0,0,0,0,0,0,0,416145,9823265,7034549,0,0,0,0,0,0,0,491910,68029,0,0,0
2000002793.00,2000002793.00,2020,65900,Gen Business,3,11374965,0,11110513,264452,0,0,28438,28438,292890,0,0,292890,0,0,292890,0,0,292890,1,292890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000002794.00,2000002794.00,2020,7253558,Gen Business,3,383845181,5552863,378931447,10466597,799557,0,28764751,29564308,40030905,3063611,4729257,32238037,0,0,32238037,0,0,32238037,1,32238037,100000,0,0,0,0,0,0,0,0,16775135,6000000,0,0,0,0,0,0,0,0,4875062,812416,0,0,0,2606079,564532,0,0,0,9873,10790,0,0,0
2000002796.00,2000002796.00,2020,271919,Gen Business,3,21436464,0,20227935,1208529,0,0,1053604,1053604,2262133,1053606,0,1208527,0,0,1208527,0,0,1208527,1,1208527,0,0,0,0,0,0,0,0,0,2678443,9825,0,0,0,0,0,0,0,0,1051660,564043.2,0,0,0,925811,128695,0,0,0,0,9908,0,0,0
2000002797.00,2000002797.00,2020,0,Gen Business,3,11756,0,169414,-157658,0,0,7390,7390,-150268,35650,2625,-188543,0,9695972,-9884515,0,0,-9884515,1,-9884515,0,0,0,0,503064,5429026,3555681,0,208201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142600,0,0,0,0,0,0,0,0,0
2000002798.00,2000002798.00,2020,0,Gen Business,3,-21553653,0,11240788,-32794441,0,0,11089788,11089788,-21704653,1925927,0,-23630580,0,107717726,-131348306,0,0,-131348306,1,-131348306,0,0,0,0,13071353,31028862,32319378,31298133,0,398895918,0,0,0,0,0,0,0,0,0,33750,0,0,0,0,7530568,0,0,0,0,48176,21519,0,0,0
2000002799.00,2000002799.00,2020,0,Gen Business,3,172530,318326,3962367,-3471511,0,0,834572,834572,-2636939,330370,0,-2967309,0,11206573,-14173882,0,0,-14173882,1,-14173882,0,0,0,0,6343960,2974609,1404541,0,1201774,2952671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605885,125058,0,0,0,0,0,0,0,0
2000002800.00,2000002800.00,2020,49641806,Gen Business,3,1867753803,52335879,1763596458,156493224,0,0,91424884,91424884,247918108,25167252,2120607,220630249,0,0,220630249,0,0,220630249,1,220630249,0,0,0,0,0,0,0,0,0,330637553,164908520,0,0,0,6811632,814439,0,0,0,1607836,1289992,0,0,0,10068451,7460205,0,0,0,2605194,1590109,0,0,0
2000002801.00,2000002801.00,2020,0,Gen Business,3,0,0,2633669,-2633669,0,0,460,460,-2633209,226565,0,-2859774,0,6488902,-9348676,0,0,-9348676,1,-9348676,0,0,0,0,1320018,1087795,1205679,1233523,1641887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453129,0,0,0
2000002802.00,2000002802.00,2020,0,Gen Business,3,194425834,77627,216233196,-21729735,0,0,18908393,18908393,-2821342,2873614,0,-5694956,0,1509087,-7204043,0,0,-7204043,1,-7204043,0,0,0,0,0,0,0,0,1509087,0,0,0,0,0,0,0,0,0,0,5396589,3347727,0,0,0,1597409,1127020,0,0,0,10155,2700,0,0,0
2000002804.00,2000002804.00,2020,19935853,Gen Business,3,2113809765,183665441,1851205218,446269988,0,0,275684551,275684551,721954539,21695315,611655431,88603793,0,0,88603793,0,0,88603793,1,88603793,0,0,0,0,0,0,0,0,0,378893262,25487668,0,0,0,0,0,0,0,0,0,0,0,0,0,10082704,1628846,708943,0,0,0,0,0,0,0
2000002805.00,2000002805.00,2020,0,Gen Business,3,45254518,5447116,114207480,-63505846,0,0,71137547,71137547,7631701,16817130,5447116,-14632545,0,195552875,-210185420,0,0,-210185420,1,-210185420,0,0,0,0,0,67466584,73303207,33483301,21299783,265926411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13348944,372994,21000,0,0,191148,0,0,0,0
2000002806.00,2000002806.00,2020,0,Gen Business,3,39586845,113164,84041703,-44341694,16756,0,8773591,8790347,-35551347,3440999,0,-38992346,0,122447910,-161440256,0,0,-161440256,1,-161440256,5068,0,0,0,0,0,11206232,34097965,77143713,49421570,0,0,0,0,0,0,0,0,0,0,76164.9,0,0,0,3718393,69401,141714,0,0,7908,5526,0,0,0
2000002807.00,2000002807.00,2020,0,Gen Business,3,5510129,6875380,44451319,-32065810,72000,0,69343219,69415219,37349409,30255999,11048086,-3954676,0,52542394,-56497070,0,0,-56497070,1,-56497070,0,0,0,0,6646925,11397900,17217864,4071535,13208170,399434240,22580185,0,0,0,0,0,0,0,0,0,0,0,0,0,30166231,4553859,0,0,0,626006,1236479,0,0,0
2000002809.00,2000002809.00,2020,0,Gen Business,3,-15084514,3032088,29853449,-41905875,0,0,5204959,5204959,-36700916,12494334,3032088,-52227338,0,153059069,-205286407,0,0,-205286407,1,-205286407,0,0,0,0,17423858,34006244,33913145,30562523,37153299,221456874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5640643,0,0,0,0,20359,2300,0,0,0
2000002810.00,2000002810.00,2020,0,Gen Business,3,347183,0,2962751,-2615568,0,0,6469,6469,-2609099,0,0,-2609099,0,6072626,-8681725,0,0,-8681725,1,-8681725,0,0,0,0,0,0,1678820,1423814,2969992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000002811.00,2000002811.00,2020,0,Gen Business,3,4041806097,109741399,4744318901,-592771405,570000,0,393219140,393789140,-198982265,312026248,158287743,-669296256,0,1184949155,-1854245412,0,0,-1854245412,1,-1854245412,0,0,0,0,0,0,660008685,0,571232053.5,1728100882,0,0,0,0,276531092,2697376,0,0,0,589518500.2,201274929,0,0,0,22376557.15,723684,46768099,0,0,0,0,0,0,0
2000002812.00,2000002812.00,2020,0,Gen Business,3,54947295,500466,54139025,1308736,0,0,10150856,10150856,11459592,6931268,4043592,484732,0,11336748,-10852016,0,0,-10852016,1,-10852016,0,0,0,0,0,0,0,0,11336748,2427147,0,0,0,0,0,0,0,0,0,19177573,448501,0,0,0,3054976,130791,0,0,0,29481,0,0,0,0
2000002814.00,2000002814.00,2020,0,Gen Business,3,9420290,68780,15873757,-6384687,0,0,4129450,4129450,-2255237,184955,10000,-2450192,0,1561594,-4011786,0,0,-4011786,1,-4011786,0,0,0,0,0,0,378514,0,1238312,2232115,0,0,0,0,0,0,0,0,0,293395,0,0,0,0,0,0,10000,0,0,0,0,0,0,0
2000002817.00,2000002817.00,2020,10077387,Gen Business,3,451498415,2739792,424961214,29276993,2500,0,31859462,31861962,61138955,16048120,302450,44788385,0,0,44788385,0,0,44788385,1,44788385,0,0,0,0,0,0,0,0,0,9773989,275000,0,0,0,0,0,0,0,0,42791878,5427854.6,67179,0,0,3654001,1243615,262707,0,0,20464,24697,0,0,0
2000002818.00,2000002818.00,2020,0,Gen Business,3,1969022,942048,25238223,-22327153,0,0,20646491,20646491,-1680662,8268766,10853001,-20802429,0,17537551,-38339980,0,0,-38339980,1,-600898677,0,0,0,0,3735979,621400,1604497,4106599,7469076,91047595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2092957,12382300,0,0,0,115703.5,79441,0,0,0
2000002819.00,2000002819.00,2020,0,Gen Business,3,0,0,826443,-826443,0,0,0,0,-826443,0,0,-826443,0,0,-826443,0,0,-826443,1,-826443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000002820.00,2000002820.00,2020,3442664,Gen Business,3,270714690,20487,264813803,5921374,463400,0,13957882,14421282,20342656,5041064,862,15300731,0,0,15300731,0,0,15300731,1,15300731,0,0,0,0,0,0,0,0,0,10969177,0,0,0,0,0,0,0,0,0,11616439,45000,0,0,0,4544677,565674,0,0,0,299118,300196,0,0,0
2000002822.00,2000002822.00,2020,1895726,Gen Business,3,146503236,5350343,149670192,2183387,85610,0,28726176,28811786,30995173,21077593,1426133,8491448,66000,0,8425448,0,0,8425448,1,8425448,50000,0,0,0,0,0,0,0,0,340348235,827960,0,0,0,0,0,0,0,0,0,0,0,0,0,11112634,4584036,473000,0,0,236791,251539,0,0,0
2000002823.00,2000002823.00,2020,0,Gen Business,3,10010847,968959,26191968,-15212162,0,0,2404886,2404886,-12807276,3140108,163442,-16110826,0,0,-16110826,0,0,-16110826,1,-16110826,0,0,0,0,0,0,0,0,0,37214513,378809,0,0,0,0,0,0,0,0,0,0,0,0,0,4101100,896072,219400,0,0,61296,87236,0,0,0
2000002824.00,2000002824.00,2020,0,Gen Business,3,6836,5605813,21365164,-15752515,0,0,3623535,3623535,-12128980,5331832,8836,-17469648,0,25841437,-43311085,0,0,-43311085,1,-43311085,0,0,0,0,9218606,14053116,2147353,0,422362,82606549,0,0,0,0,0,0,0,0,0,1363210,523995,0,0,0,2788339,97693,0,0,0,8196,0,0,0,0
2000002826.00,2000002826.00,2020,0,Gen Business,3,18117288,169400,21142674,-2855986,190000,0,566817,756817,-2099169,520602,0,-2619771,0,0,-2619771,0,0,-2619771,1,-2619771,0,0,0,0,0,0,0,0,0,6733666,0,0,0,0,0,0,0,0,0,120601,0,0,0,0,561973,0,0,0,0,26550,0,0,0,0
2000002829.00,2000002829.00,2020,0,Gen Business,3,103750965,305672,104155518,-98881,0,0,3329794,3329794,3230913,8610691,2071096,-7450874,0,9775008,-17225882,0,0,-17225882,1,-17225882,0,0,0,0,9775008,0,0,0,0,24730341,593206,0,0,0,0,0,0,0,0,3347972,9531699.8,0,0,0,126256,4945,0,0,0,9544,25410,0,0,0
2000002831.00,2000002831.00,2020,7023220,Gen Business,3,42545135,8502160,23343008,27704287,18000,0,13690280,13708280,41412567,2756632,2126595,36529340,18000,0,36511340,5297027,0,31214313,1,31214313,0,0,0,0,0,0,0,0,0,53453964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340683,15002,46000,0,0,6513,0,0,0,0
2000002832.00,2000002832.00,2020,3400939,Gen Business,3,64038546,288593,49047805,15279334,467500,0,6035835,6503335,21782669,6195968,203717,15382984,267700,0,15115284,0,0,15115284,1,15115284,0,0,0,0,0,0,0,0,0,16236086,14750,0,0,0,0,0,0,0,0,5963093,4564207.9,40921,0,0,1545686,1544713,0,0,0,38459,27965,0,0,0
2000002833.00,2000002833.00,2020,0,Gen Business,3,-106227492,21150023,63543586,-148621055,0,0,112844986,112844986,-35776069,106881550,36000582,-178658201,0,74841569,-253499770,0,0,-253499770,1,-253499770,0,0,0,0,10441569,17923822,67976480,6239729,0,795009741,39422967,15658440,0,0,0,0,0,0,0,0,0,0,0,0,199656763,67847044,491789,0,0,0,0,0,0,0
2000002834.00,2000002834.00,2020,8212197,Gen Business,3,127466214,3715351,104312178,26869387,300000,0,10396634,10696634,37566021,767370,0,36798652,300000,0,36498652,0,0,36498652,1,36498652,0,0,0,0,0,0,0,0,0,5335074,0,0,0,0,0,0,0,0,0,426458,0,0,0,0,1531900,4948,0,0,0,10914,8664,0,0,0
2000002835.00,2000002835.00,2020,0,Gen Business,3,142564210,12338819,189966690,-35063661,0,0,39222517,39222517,4158856,27216574,29213313,-52271031,0,0,-52271031,0,0,-52271031,1,-52271031,0,0,0,0,0,0,0,0,0,385866658,1673042,0,0,0,0,0,0,0,0,0,0,0,0,0,31032083,524013,0,0,0,68433,0,0,0,0
2000002837.00,2000002837.00,2020,566284,Gen Business,3,123496108,0,122793090,703018,0,0,4440766,4440766,5143784,2626967,0,2516817,0,0,2516817,0,0,2516817,1,2516817,0,0,0,0,0,0,0,0,0,6000723,0,0,0,0,0,0,0,0,0,6780113,2318482,0,0,0,209129,0,0,0,0,0,0,0,0,0
2000002839.00,2000002839.00,2020,0,Gen Business,3,2410497496,21529484,2548240373,-116213393,121601,0,317954326,318075927,201862534,167568897,44746045,-10452408,0,0,-10452408,0,0,-10452408,1,-10452408,0,0,0,0,0,0,0,0,0,633074458,65076.92,0,0,0,506600000,0,0,0,0,307659181.3,567294.04,0,0,0,66039634.03,784652.56,191600,0,0,1506664.09,334262,0,0,0
2000002840.00,2000002840.00,2020,2849015,Gen Business,3,157213568,4785,142832954,14385399,0,0,2352577,2352577,16737976,4075685,0,12662291,0,0,12662291,0,0,12662291,1,12662291,0,0,0,0,0,0,0,0,0,19040679,0,0,0,0,0,0,0,0,0,5549393,0,0,0,0,3832430,1311852,0,0,0,883878,16587,0,0,0
2000002841.00,2000002841.00,2020,1351210,Gen Business,3,85213183,382956,77260456,8335683,0,0,5433255,5433255,13768938,7763560,0,6005378,0,0,6005378,0,0,6005378,1,6005378,0,0,0,0,0,0,0,0,0,46806829,0,0,0,0,0,0,0,0,0,20263974,9824.5,0,0,0,933989,295175,0,0,0,86536,0,0,0,0
2000002842.00,2000002842.00,2020,0,Gen Business,3,123196337,28057990,144926322,6328005,0,0,1661577,1661577,7989582,3237818,655180,4096585,0,64944831,-60848246,0,0,-60848246,1,-60848246,0,0,0,0,20102731,0,49523236,0,64944831,44748115,3166974,150100,0,0,0,0,0,0,0,1296430,2024683,28469,0,0,218569,61077,174016,0,0,0,0,0,0,0
2000002843.00,2000002843.00,2020,280498744,Gen Business,3,678585826,29917440,656246285,52256981,412437,0,63209498,63621934,115878915,28142556,8193895,79542464,0,0,79542464,0,0,79542464,16.0439,1246661087,0,0,0,0,0,0,0,0,0,74390815.56,424535.58,5570611.47,0,0,0,0,0,0,0,52279570.52,5913179.86,0,0,0,9545985.83,20301030.47,124657.92,0,0,167329.53,167314.61,0,0,0
2000002844.00,2000002844.00,2020,0,Gen Business,3,89945,441192,11649634,-11118497,0,0,4600009,4600009,-6518488,1461588,437413,-8417489,0,29983028,-38400517,0,0,-38400517,1,-38400517,0,0,0,0,6305486,4518730,5167088,5185458,8806266,27868891,0,0,0,0,0,0,0,0,0,138650,0,0,0,0,133925,0,0,0,0,0,0,0,0,0
2000002845.00,2000002845.00,2020,6937133,Gen Business,3,839518849,8459268,828986551,18991566,1594760,0,21585854,23180614,42172180,8301847,1545271,32325062,1493360,0,30831702,0,0,30831702,1,30831702,0,0,0,0,0,0,0,0,0,81216141,19276989.11,0,0,0,0,0,0,0,0,4803389.37,1684431,0,0,0,1883664,890644.04,287705.04,0,0,471877,151494.38,0,0,0
2000002846.00,2000002846.00,2020,45151802,Gen Business,3,10212539327,910946308,10622833128,500652507,6000000,0,611876818,617876818,1118529325,153105204,762749446,202674675,2000000,0,200674675,0,0,200674675,1,200674675,0,0,0,0,0,0,0,0,0,635232763,8080452,811009,0,0,21016602,0,66635,0,0,233547241,127878344,0,0,0,51180746,12829284,0,0,0,6679964,18566954,0,0,0
2000002847.00,2000002847.00,2020,0,Gen Business,3,5464098576,63104076,5606403683,-79201031,0,0,178555600,178555600,99354569,436113422,21772310,-358531163,0,3195724269,-3554255432,0,0,-3554255432,1,-3554255432,0,0,0,0,0,222896812,308018870,2282962166,381846421,558710690,6549220,1708040,0,0,663100187,0,0,0,0,1254550578,15340072,4940577,0,0,88763515,3566189,175439,0,0,2198252,2539440,0,0,0
2000002848.00,2000002848.00,2020,104559278,Gen Business,3,2235808419,16365287,1886307926,365865780,375000,0,150551642,150926642,516792422,51709522,0,465082900,375000,0,464707900,0,0,464707900,1,464707900,0,0,0,0,0,0,0,0,0,259263532,18372729,0,0,0,4178470,0,0,0,0,36136160,13926797.5,0,0,0,46721920,10790330,0,0,0,7962702,2504835,0,0,0
2000002849.00,2000002849.00,2020,34540811,Gen Business,3,434662549,5669896,331948445,108384000,0,0,114774547,114774547,223158547,2365898,67277935,153514714,0,0,153514714,0,0,153514714,1,153514714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235948,65096,0,0,0,3994029,587245,0,0,0
2000002850.00,2000002850.00,2020,1235070,Gen Business,3,35958353,323843,30835533,5446663,0,0,42537,42537,5489200,0,0,5489200,0,0,5489200,0,0,5489200,1,5489200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000002851.00,2000002851.00,2020,0,Gen Business,3,0,14255296,9068205,5187091,0,0,8268104,8268104,13455195,1258436,14117881,-1921122,0,8109859,-10030981,0,0,-10030981,1,-10030981,0,0,0,0,2242608,1615973,1301383,749594,2200301,24828269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68092,0,0,0,0,0,0,0,0,0
2000002852.00,2000002852.00,2020,0,Gen Business,3,98826246,16780030,204387248,-88780972,0,0,20827679,20827679,-67953293,7135193,2452571,-77541057,0,0,-77541057,0,0,-77541057,1,-77541057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000002853.00,2000002853.00,2020,0,Gen Business,3,1165731,347080,1745001,-232190,0,0,140886,140886,-91304,109471,0,-200775,0,0,-200775,0,0,-200775,1,-200775,0,0,0,0,0,0,0,0,0,1405113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155359,1500,0,0,0,0,0,0,0,0
2000002854.00,2000002854.00,2020,0,Gen Business,3,464620265,445864,456918674,8147455,0,0,12504600,12504600,20652055,34550178,0,-13898123,0,0,-13898123,0,0,-13898123,1,-13898123,0,0,0,0,1143400,220876,69170,357492,0,0,127094176,0,0,0,0,0,0,0,0,0,0,0,0,0,155361,112605462,0,0,0,0,5263,0,0,0
2000002855.00,2000002855.00,2020,0,Gen Business,3,11903871240,253600000,12680524259,-523053019,0,0,1039019534,1039019534,515966515,1024290689,105992530,-614316704,0,2873252979,-3487569683,0,0,-3487569683,1,-3487569683,0,0,0,0,441830851,2111683846,27851992,0,710332650,1944969890,19423502,841876529,0,0,0,0,0,0,0,2729330374,246807216,-834155623,0,0,40987956,7066636,-7720906,0,0,4939875,1662582,0,0,0
2000002856.00,2000002856.00,2020,0,Gen Business,3,41292182,98418,64804084,-23413484,0,0,1232414,1232414,-22181070,5292011,98418,-27571499,0,13236960,-40808459,0,0,-40808459,1,-40808459,0,0,0,0,0,0,0,0,13236960,0,0,0,0,0,0,0,0,0,0,1667203,7110467.7,0,0,0,176161,0,0,0,0,6210,0,0,0,0
2000002857.00,2000002857.00,2020,0,Gen Business,3,155719883,12742158,149679230,18782811,0,0,18741330,18741330,37524141,17451266,31870329,-11797454,0,0,-11797454,0,0,-11797454,1,-11797454,0,0,0,0,0,0,0,0,0,271820166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14180641,1421197,160806,0,0,0,0,0,0,0
2000002858.00,2000002858.00,2020,3876816,Gen Business,3,21159893,0,3929601,17230292,0,0,0,0,17230292,0,0,17230292,0,0,17230292,0,0,17230292,1,17230292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000002859.00,2000002859.00,2020,0,Gen Business,3,0,39567565,15063944,24503621,0,0,318133347,318133347,342636968,115274,726672539,-384150845,0,0,-384150845,0,0,-384150845,1,-384150845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461094,0,0,0,0,0,0,0,0,0
2000002860.00,2000002860.00,2020,0,Gen Business,3,43783,0,673178,-629395,0,0,109,109,-629286,0,0,-629286,0,539067,-1168353,0,0,-1168353,1,-1168353,0,0,0,0,0,0,0,0,539067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000002862.00,2000002862.00,2020,8021768,Gen Business,3,149704616,14593883,133631494,30667005,0,0,8029318,8029318,38696323,2238824,755197,35702302,50000,0,35652302,0,0,35652302,1,35652302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000002863.00,2000002863.00,2020,0,Gen Business,3,18058299,134376,17539595,653080,0,0,1218921,1218921,1872002,2225223,0,-353222,0,0,-353222,0,0,-353222,1,-353222,0,0,0,0,0,0,0,0,0,39343347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991302,0,0,0,0,20461,0,0,0,0
2000002864.00,2000002864.00,2020,3735527,Gen Business,3,1267459315,2685854,1264992978,5152191,0,0,16854664,16854664,22006855,3911704,1492808,16602343,0,0,16602343,0,0,16602343,1,16602343,0,0,0,0,0,0,0,0,0,19025666,0,0,0,0,0,0,0,0,0,4862149,295866,0,0,0,1420986,2741917,0,0,0,217457,1042926,0,0,0
2000002865.00,2000002865.00,2020,41093673,Gen Business,3,1525240946,31130580,1394112188,162259338,0,0,55485728,55485728,217745066,32786486,2320032,182638548,0,0,182638548,0,0,182638548,1,182638548,0,0,0,0,0,0,0,0,0,203708638,802841,0,0,0,0,0,0,0,0,43471527,9047841.6,3342496,0,0,24629160,936029,9000,0,0,0,0,0,0,0
2000002866.00,2000002866.00,2020,7995352,Gen Business,3,338453305,3285097,306298980,35439422,1010150,0,7599070,8609220,44048642,5379550,2124046,36545046,1010150,0,35534896,0,0,35534896,1,35534896,0,0,0,0,0,0,0,0,0,4817687,0,225000,0,0,0,0,0,0,0,9306478,1723495,0,0,0,330095,83656,0,0,0,112521,107031,0,0,0
2000002867.00,2000002867.00,2020,1520175,Gen Business,3,393196761,1248625,388881165,5564221,3750,0,3022716,3026466,8590687,1830604,0,6760083,3750,0,6756333,0,0,6756333,1,6756333,0,0,0,0,0,0,0,0,0,15530123,0,0,0,0,0,0,0,0,0,96858,0,0,0,0,3941467,178068,0,0,0,0,0,0,0,0
2000002868.00,2000002868.00,2020,109347923,Gen Business,3,2812230142,160548273,2578797002,393981413,7247150,0,277350909,284598059,678579472,162292722,23048830,493237919,7247150,0,485990769,0,0,485990769,1,485990769,0,0,0,0,0,0,0,0,0,441310725,32308651.25,0,0,0,0,0,0,0,0,348072989.2,40493828.2,7678,0,0,69186085.48,18007909.25,2451068,0,0,904641.37,8134566.81,0,0,0
